14535.2,21398.4,1243.3,19978.2,25158.9,16970.2,15741.2,22059,23786.9
617.9,574.5,258.9,601.5,527.6,693.8,638.3,614.8,633.3
257.3,104,193.7,228.2,333.3,212.4,183.1,177.2,192
2813.3,4079.6,3127.8,2322.7,3037.2,3001.9,2985.1,4170.6,4033.2
786.3,451.5,311.8,844.9,517.1,427.5,1147,488.6,372.9
1597.4,1778.7,1812.7,1036,1984.1,2325.7,617.6,1669.1,1795.7
1548.7,1720.6,1161.2,1071.4,1711.7,2610.2,1721.4,719.2,1739.3
342.1,259.5,507.9,204.4,195.4,57.7,198.8,275.1,528.7
1341.1,863.4,320.8,820.5,1566.1,1535.4,1383.5,298,606.9
548.9,248.4,43.3,371.4,88.3,248.1,474.8,131.4,58.7
1100.5,1478.1,105.4,868.4,1436.8,85.5,1219.1,852.8,920.3
1419.3,795,274.7,988.5,724.9,822.5,1115.4,311.2,576.1
1144.9,1079.6,625.3,542.3,278.9,1603.7,293.3,793.1,1338
1448,3309.3,672.8,5489.7,2452.2,3695.3,4610.4,913.3,2153.2
3950.7,3154.6,1235.2,2323.2,887.8,5095.2,2723.5,417,1066.4
4035.4,4341,5577.9,12772.4,13769.3,7017.7,9827.4,5597.5,12932.2
2751.5,2306.2,3148.6,2018.4,2188.2,2292.6,2074.1,2205.8,2659.4
3053.4,2975,192,2688.1,3461.3,2673.8,2669.9,3351.6,3544.7
21146,39657.8,36843.3,32817.3,35817.6,26743.6,22469.6,39521.8,42022.5
4050.1,1710.5,1061.4,3548.1,1974.6,1581,4564.5,1404.6,1623.2
889.4,374.9,291.4,1066.1,633.1,438,1235.3,452.3,510
1263.4,1025.6,169.1,1379.5,1517.3,910.4,1435,797.9,1027.3
12086.5,7336.6,8892.3,10619.2,8124.5,9621.5,9858.2,8604.7,5892.6
2458.3,2207.2,1783.1,1883.7,1850.9,2472.5,2814,1538.5,1403.1
5408,3941.1,331.6,6069.1,3581.6,4022.5,10035.3,2436.4,2888.7
1407.2,567.8,192.2,618.8,834,977.8,1708.4,399.1,608.6
5492.7,3244,2020.2,4195.3,3110.1,4405.9,5223.4,2320.8,3373.7
3851.5,2946.9,1264.2,2528.1,1585,315.9,6343.4,974.4,2528.6
