 node, mean, sd, MC error,2.50%,median,97.50%,start,sample
M.mixed[403],0.04395,0.205,0.001444,0,0,1,1001,22000
M.mixed[404],0.7903,0.4071,0.002619,0,1,1,1001,22000
M.mixed[405],0.2459,0.4306,0.00282,0,0,1,1001,22000
M.mixed[406],0.2729,0.4455,0.002983,0,0,1,1001,22000
M.mixed[407],0.1227,0.3281,0.002276,0,0,1,1001,22000
M.mixed[408],0.8906,0.3121,0.002198,0,1,1,1001,22000
M.mixed[409],0.8511,0.356,0.002526,0,1,1,1001,22000
M.mixed[410],0.04018,0.1964,0.001362,0,0,1,1001,22000
M.mixed[411],0.1294,0.3356,0.002311,0,0,1,1001,22000
M.mixed[412],0.5661,0.4956,0.003673,0,1,1,1001,22000
M.mixed[413],0.05323,0.2245,0.001459,0,0,1,1001,22000
